ID,Study,Experiment,Entered.by,Host,Host.type,Parasite,Parasite.type,Study.type,X_gradient,Gradient.category,Trait,Trait.type,Trait.category,Gradient.as.predicted,Statistics,Level_C,Level_X,N_C,N_X,Mean_C,Variation_C,Lwr_C,Upr_C,Mean_X,Variation_X,Lwr_X,Upr_X,Success_C,Success_X,Variation.Type,OR,OR_SE,OR_N,F_X,F_df,Chi2,Chi2_df,Slope,R,R_N,R_df,Slope_SE,Z_X,Z_N,Z_df,Z_SE,Environment,Environmental_stage,Vector_transmitted,Final_host,Require_intermediate_host,Data_source,Comment,DOI
399,Paull et al. 2015. Functional Ecology,49,AVS,Helisoma trivolvis,Mollusc,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Cercaria shedding,Intensity,Epidemiological,yes,Contingency table,16C,19C,12,12,6.5583634,2.2429796,,,15.179766,4.579616,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Figure 5a,"The study test temperature shifts (both low and high), but I only extrated the data for the acclimation period. They test a range of temperatures from data from the field, I selected 22C as the control, since it is the mean of the range.",
400,Paull et al. 2015. Functional Ecology,49,AVS,Helisoma trivolvis,Mollusc,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Cercaria shedding,Intensity,Epidemiological,yes,Contingency table,16C,25C,12,12,6.5583634,2.2429796,,,4.572442,2.0560647,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Figure 5a,"The study test temperature shifts (both low and high), but I only extrated the data for the acclimation period. They test a range of temperatures from data from the field, I selected 22C as the control, since it is the mean of the range.",
442,Paull et al. 2012. Global Change Biology,54,MFY,Pseudacris regilla,Amphibian,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Parasite burden,Intensity,Epidemiological,yes,Comparison,17C,20C,6,6,11.29,0.77,,,12.79,0.73,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Results page 5,"Authors test a natural range of temperatures, gradient direction based on expectations of future global warming in which the paper is framed.",
443,Paull et al. 2012. Global Change Biology,54,MFY,Pseudacris regilla,Amphibian,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Parasite burden,Intensity,Epidemiological,yes,Comparison,17C,26C,6,6,11.29,0.77,,,8.93,0.83,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Results page 5,"Authors test a natural range of temperatures, gradient direction based on expectations of future global warming in which the paper is framed.",
444,Paull et al. 2012. Global Change Biology,54,MK,Pseudacris regilla,Amphibian,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Average Percent Mortality,Survivorship,Infected demographic,yes,Comparison,17C,20C,6,6,25.87,,10.93,41.07,19.47,,5.6,33.6,,,CI,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Figure 4,"Authors test a natural range of temperatures, gradient direction based on expectations of future global warming in which the paper is framed. Only shows Infected demographicand graph also shows malformation",
445,Paull et al. 2012. Global Change Biology,54,MK,Pseudacris regilla,Amphibian,Ribeiroia ondatrae,Helminth,Experimental,Temperature,Environment,Average Percent Mortality,Survivorship,Infected demographic,yes,Comparison,17C,26C,6,6,25.87,,10.93,41.07,22.13,,7.73,36.27,,,CI,,,,,,,,,,,,,,,,,Aquatic,,,,Yes,Figure 4,"Authors test a natural range of temperatures, gradient direction based on expectations of future global warming in which the paper is framed. Only shows Infected demographicand graph also shows malformation",
484,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,7_days_Normal_oxygen,7_days_Reduced_oxygen,65,65,,,,,,,,,0,1,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
485,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,14_days_Normal_oxygen,14_days_Reduced_oxygen,65,65,,,,,,,,,0,1,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
486,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,21_days_Normal_oxygen,21_days_Reduced_oxygen,65,65,,,,,,,,,0,2,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
487,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,35_days_Normal_oxygen,35_days_Reduced_oxygen,65,65,,,,,,,,,1,3,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
488,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,49_days_Normal_oxygen,49_days_Reduced_oxygen,65,65,,,,,,,,,1,4,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
489,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Infected demographic,yes,Contingency table,70_days_Normal_oxygen,70_days_Reduced_oxygen,65,65,,,,,,,,,1,7,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
490,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,7_days_Normal_oxygen,7_days_Reduced_oxygen,65,65,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
491,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,14_days_Normal_oxygen,14_days_Reduced_oxygen,65,65,,,,,,,,,1,2,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
492,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,21_days_Normal_oxygen,21_days_Reduced_oxygen,65,65,,,,,,,,,1,3,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
493,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,35_days_Normal_oxygen,35_days_Reduced_oxygen,65,65,,,,,,,,,1,3,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
494,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,49_days_Normal_oxygen,49_days_Reduced_oxygen,65,65,,,,,,,,,1,4,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
495,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Mortality,Survivorship,Uninfected demographic,yes,Contingency table,70_days_Normal_oxygen,70_days_Reduced_oxygen,65,65,,,,,,,,,4,8,OR,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 1,Mortality and Epidemiologicaleffects recorded over multiple time points,
496,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression plasma,Intensity,Epidemiological,yes,Comparison,7_days_Normal_oxygen,7_days_Reduced_oxygen,4,4,9.79649805,5.333081709,,,12.89595138,1.169830942,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 2,Mean and SD calculated from raw data,
497,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression plasma,Intensity,Epidemiological,yes,Comparison,14_days_Normal_oxygen,14_days_Reduced_oxygen,2,3,2.0549009,0.8198361484,,,3.6352401,3.540087584,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 2,Mean and SD calculated from raw data,
498,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression gills,Intensity,Epidemiological,yes,Comparison,7_days_Normal_oxygen,7_days_Reduced_oxygen,5,5,8.00433072,2.731015612,,,9.8251175,0.7063620845,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 3,"Mean and SD calculated from raw data, no data for treatment day 49",
499,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression gills,Intensity,Epidemiological,yes,Comparison,14_days_Normal_oxygen,14_days_Reduced_oxygen,5,4,4.51332766,1.382674045,,,6.800994225,1.504682046,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 3,"Mean and SD calculated from raw data, no data for treatment day 49",
500,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression gills,Intensity,Epidemiological,yes,Comparison,21_days_Normal_oxygen,21_days_Reduced_oxygen,4,5,4.243335725,1.998934296,,,5.68837976,1.514178437,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 3,"Mean and SD calculated from raw data, no data for treatment day 49",
501,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression gills,Intensity,Epidemiological,yes,Comparison,35_days_Normal_oxygen,35_days_Reduced_oxygen,2,4,5.49544785,0.6445700453,,,2.71682188,1.902632066,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 3,"Mean and SD calculated from raw data, no data for treatment day 49",
502,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression gills,Intensity,Epidemiological,yes,Comparison,70_days_Normal_oxygen,70_days_Reduced_oxygen,2,2,4.60186575,1.191535243,,,2.04422375,0.8204011974,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 3,"Mean and SD calculated from raw data, no data for treatment day 49",
503,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,7_days_Normal_oxygen,7_days_Reduced_oxygen,5,5,11.3782772,3.143993148,,,14.8389512,1.866168306,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
504,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,14_days_Normal_oxygen,14_days_Reduced_oxygen,5,5,13.2509362,1.618610587,,,15.7752812,2.000399518,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
505,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,21_days_Normal_oxygen,21_days_Reduced_oxygen,5,5,11.962547,1.928311774,,,11.363296,0.7549394285,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
506,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,35_days_Normal_oxygen,35_days_Reduced_oxygen,5,5,7.2584271,1.131805117,,,5.04119852,1.666056443,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
507,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,49_days_Normal_oxygen,49_days_Reduced_oxygen,5,4,5.48689135,1.56364247,,,3.730337072,3.302958758,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
508,Andersen et al. 2010 Virology Journal,60,BW,Salmo salar,Fish,Salmonid alphaVirus(SAV),Virus,Experimental,Oxygen,Environment,Log2 normalized expression hearts,Intensity,Epidemiological,yes,Comparison,70_days_Normal_oxygen,70_days_Reduced_oxygen,4,5,3.4176029,1.683693093,,,3.64794012,2.44288375,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,Yes,No,Digitized from Fig 4,Mean and SD calculated from raw data,
706,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_adults,10C_adults,48,48,22.4,1.35,,,21.31,4.08,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
707,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_adults,15C_adults,48,48,22.4,1.35,,,15.16,9.06,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
708,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_adults,20C_adults,48,48,22.4,1.35,,,3.91,3.58,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
709,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_adults,10C_adults,24,24,21.94,2.49,,,18.44,5.75,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
710,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_adults,15C_adults,24,24,21.94,2.49,,,11.5,9.15,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
711,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_adults,20C_adults,24,24,21.94,2.49,,,1.5,1.35,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
712,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_larvae,10C_larvae,48,48,16.8,7.15,,,14.08,4.21,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
713,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_larvae,15C_larvae,48,48,16.8,7.15,,,7.29,3.47,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
714,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Uninfected demographic,yes,Comparison ,5C_larvae,20C_larvae,48,48,16.8,7.15,,,3.15,1.47,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
715,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_larvae,10C_larvae,24,24,15.2,6.85,,,13.56,4.29,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
716,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_larvae,15C_larvae,24,24,15.2,6.85,,,5.66,3.55,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
717,Ozersky et al. 2020. Limnology and Oceanography,85,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Time to death (days),Survivorship,Infected demographic,yes,Comparison ,5C_larvae,20C_larvae,24,24,15.2,6.85,,,2.07,1.24,,,,,SD,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size in legend of Fig 3 and methods. A fecundity effect could not be entered because it is reported separately for hosts with and withou hyphae,
718,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Prevalence of hyphal growth,Prevalence,Epidemiological,yes,Contingency table,5C_adults,10C_adults,3,11,,,,,,,,,0,1,OR,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size obtained by estimating number of dead individuals from survival probability,
719,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Prevalence of hyphal growth,Prevalence,Epidemiological,yes,Contingency table,5C_adults,15C_adults,3,18,,,,,,,,,0,9,OR,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size obtained by estimating number of dead individuals from survival probability,
720,Ozersky et al. 2020. Limnology and Oceanography,84,BW,Epischurella baikalensis,Arthropod,Saprolegnia,Fungus,Experimental,Temperature,Environment,Prevalence of hyphal growth,Prevalence,Epidemiological,yes,Contingency table,5C_adults,20C_adults,3,24,,,,,,,,,0,24,OR,,,,,,,,,,,,,,,,,Aquatic,,,,No,Table S2,Sample size obtained by estimating number of dead individuals from survival probability,
